sequence_end_idx,anomaly_score_lstm,label
4497,0.003035149071365595,0
4498,0.0029842890799045563,0
4499,0.0028857674915343523,0
4500,0.003299348521977663,0
4501,0.0030228302348405123,0
4502,0.0032522277906537056,0
4503,0.003237781347706914,0
4504,0.003259070450440049,0
4505,0.003409528871998191,0
4506,0.0036330334842205048,0
4507,0.003411143785342574,0
4508,0.003590178908780217,0
4509,0.0034174099564552307,0
4510,0.0030789359007030725,0
4511,0.003006899496540427,0
4512,0.003274517599493265,0
4513,0.002769473474472761,0
4514,0.002749288221821189,0
4515,0.0028196023777127266,0
4516,0.00300032296217978,0
4517,0.0031176372431218624,0
4518,0.0032436889596283436,0
4519,0.0033366596326231956,0
4520,0.0026274234987795353,0
4521,0.002541215857490897,0
4522,0.002203203970566392,0
4523,0.0017306057270616293,0
4524,0.0015175467124208808,0
4525,0.0014141688589006662,0
4526,0.0013670328771695495,0
4527,0.0011088524479418993,0
4528,0.0013432676205411553,0
4529,0.0014653740217909217,0
4530,0.000824628456030041,0
4531,0.0009625796810723841,0
4532,0.0011261031031608582,0
4533,0.0013055657036602497,0
4534,0.001690596342086792,0
4535,0.0017042336985468864,0
4536,0.0014821146614849567,0
4537,0.0016119033098220825,0
4538,0.0012264559045433998,0
4539,0.0012350754113867879,0
4540,0.0013656141236424446,0
4541,0.0017124314326792955,0
4542,0.0017138514667749405,0
4543,0.001846883213147521,0
4544,0.0019798539578914642,0
4545,0.002297935774549842,0
4546,0.002140248194336891,0
4547,0.002242079935967922,0
4548,0.0020127922762185335,0
4549,0.001906220568343997,0
4550,0.0020727934315800667,0
4551,0.0020543041173368692,0
4552,0.002112093148753047,0
4553,0.002235753694549203,0
4554,0.002271148841828108,0
4555,0.002143824938684702,0
4556,0.002700515789911151,0
4557,0.002345967572182417,0
4558,0.002949564950540662,0
4559,0.002914107171818614,0
4560,0.002926287241280079,0
4561,0.0029951822943985462,0
4562,0.0030700997449457645,0
4563,0.0026029895525425673,0
4564,0.0025928460527211428,0
4565,0.0030041453428566456,0
4566,0.0025163108948618174,0
4567,0.0024429119657725096,0
4568,0.0024042390286922455,0
4569,0.0024486228358000517,0
4570,0.002351494273170829,0
4571,0.002385342726483941,0
4572,0.0022406450007110834,0
4573,0.0025178510695695877,0
4574,0.0024681270588189363,0
4575,0.0022646014112979174,0
4576,0.0021227323450148106,0
4577,0.002304650377482176,0
4578,0.002100976649671793,0
4579,0.002207118319347501,0
4580,0.001932343002408743,0
4581,0.0018654949963092804,0
4582,0.0019099741475656629,0
4583,0.001963757909834385,0
4584,0.0020182773005217314,0
4585,0.002272888785228133,0
4586,0.0016543506644666195,0
4587,0.0019681709818542004,0
4588,0.0014762491919100285,0
4589,0.0014237978029996157,0
4590,0.001640676986426115,0
4591,0.0018813841743394732,0
4592,0.0017369454726576805,0
4593,0.0018889335915446281,0
4594,0.0019304488087072968,0
4595,0.0015082666650414467,0
4596,0.001444099354557693,0
4597,0.0014859986258670688,0
4598,0.0014870623126626015,0
4599,0.001405509072355926,0
4600,0.002017431892454624,0
4601,0.0017601284198462963,0
4602,0.001898196991533041,0
4603,0.0016679568216204643,0
4604,0.001841527409851551,0
4605,0.001866006525233388,0
4606,0.0019148258725181222,0
4607,0.002007036004215479,0
4608,0.0018699539359658957,0
4609,0.0017969812033697963,0
4610,0.0018411172786727548,0
4611,0.0017273030243813992,0
4612,0.0018485247856006026,0
4613,0.0020553208887577057,0
4614,0.0022827982902526855,0
4615,0.00240528117865324,0
4616,0.0026607466861605644,0
4617,0.0029076538048684597,0
4618,0.002593067940324545,0
4619,0.002510953927412629,0
4620,0.0023038643412292004,0
4621,0.0023694103583693504,0
4622,0.00257689761929214,0
4623,0.002479046816006303,0
4624,0.00262844399549067,0
4625,0.002700135111808777,0
4626,0.002878356957808137,0
4627,0.002869927091524005,0
4628,0.0030691835563629866,0
4629,0.0033944109454751015,0
4630,0.0029391220305114985,0
4631,0.0026941164396703243,0
4632,0.0026321187615394592,0
4633,0.002232175786048174,0
4634,0.002307840622961521,0
4635,0.0023464176338166,0
4636,0.0021232212893664837,0
4637,0.002239880384877324,0
4638,0.002261299639940262,0
4639,0.002289828611537814,0
4640,0.0023126823361963034,0
4641,0.0023533718194812536,0
4642,0.002444130601361394,0
4643,0.0021585943177342415,0
4644,0.002140878466889262,0
4645,0.0021982870530337095,0
4646,0.0018903714371845126,0
4647,0.0017546061426401138,0
4648,0.001694988925009966,0
4649,0.001485671615228057,0
4650,0.0012575682485476136,0
4651,0.0015565510839223862,0
4652,0.0017518439562991261,0
4653,0.0022856115829199553,0
4654,0.002340329810976982,0
4655,0.0026450934819877148,0
4656,0.002384342486038804,0
4657,0.0025493898428976536,0
4658,0.0025513290893286467,0
4659,0.002521921880543232,0
4660,0.002485881792381406,0
4661,0.0025773930829018354,0
4662,0.002660669619217515,0
4663,0.0031474304851144552,0
4664,0.0030747922137379646,0
4665,0.0029384333174675703,0
4666,0.0031608741264790297,0
4667,0.0028476265724748373,0
4668,0.003001494100317359,0
4669,0.0029406759422272444,0
4670,0.0030390711035579443,0
4671,0.0030118648428469896,0
4672,0.0031345454044640064,0
4673,0.0031456388533115387,0
4674,0.003256668569520116,0
4675,0.0031400162260979414,0
4676,0.003149692201986909,0
4677,0.002975070383399725,0
4678,0.0027330568991601467,0
4679,0.002485804958269,0
4680,0.0027761561796069145,0
4681,0.0026153363287448883,0
4682,0.0022670000325888395,0
4683,0.0017574512166902423,0
4684,0.001826426130719483,0
4685,0.001690570032224059,0
4686,0.0015905051259323955,0
4687,0.0016716339159756899,0
4688,0.0015094337286427617,0
4689,0.0011377382325008512,0
4690,0.0010491176508367062,0
4691,0.0011104629375040531,0
4692,0.0009313665213994682,0
4693,0.000797219923697412,0
4694,0.0007104417309165001,0
4695,0.0008179236319847405,0
4696,0.0007067123078741133,0
4697,0.0008756393217481673,0
4698,0.0009549827082082629,0
4699,0.001045110751874745,0
4700,0.0009381104027852416,0
4701,0.0012243016390129924,0
4702,0.0016035102307796478,0
4703,0.00150913349352777,0
4704,0.0016120322979986668,0
4705,0.0014709108509123325,0
4706,0.0013802113244310021,0
4707,0.0013349356595426798,0
4708,0.0013974265893921256,0
4709,0.00191231828648597,0
4710,0.001799064571969211,0
4711,0.0022435253486037254,0
4712,0.0024773473851382732,0
4713,0.00256162416189909,0
4714,0.0024902743753045797,0
4715,0.0028237432707101107,0
4716,0.0029907585121691227,0
4717,0.0028149543795734644,0
4718,0.0028933442663401365,0
4719,0.0028791846707463264,0
4720,0.0029533077031373978,0
4721,0.002970126224681735,0
4722,0.0028121310751885176,0
4723,0.0025502312928438187,0
4724,0.0025306539610028267,0
4725,0.003001927863806486,0
4726,0.002964229555800557,0
4727,0.0030445780139416456,0
4728,0.002992424415424466,0
4729,0.0028317845426499844,0
4730,0.0026442520320415497,0
4731,0.0021965301129966974,0
4732,0.0018028647173196077,0
4733,0.001702631008811295,0
4734,0.001786179025657475,0
4735,0.0015014256350696087,0
4736,0.0014553832588717341,0
4737,0.0017671191599220037,0
4738,0.0018837603274732828,0
4739,0.0017141676507890224,0
4740,0.0021622092463076115,0
4741,0.002067222259938717,0
4742,0.0019433359848335385,0
4743,0.0018523508915677667,0
4744,0.0022162122186273336,0
4745,0.002015849109739065,0
4746,0.0016574481269344687,0
4747,0.001673684804700315,0
4748,0.001861422904767096,0
4749,0.0017734263092279434,0
4750,0.0016360911540687084,0
4751,0.0016274935333058238,0
4752,0.0020439408253878355,0
4753,0.002099032746627927,0
4754,0.002500225091353059,0
4755,0.0021528450306504965,0
4756,0.0024247337132692337,0
4757,0.0022152045276015997,0
4758,0.0027700336650013924,0
4759,0.0028288885951042175,0
4760,0.0029180804267525673,0
4761,0.003221296239644289,0
4762,0.0032051983289420605,0
4763,0.0032546708825975657,0
4764,0.003057565540075302,0
4765,0.0032605037558823824,0
4766,0.0035502745304256678,0
4767,0.003498159581795335,0
4768,0.003505310043692589,0
4769,0.003405970986932516,0
4770,0.0029458843637257814,0
4771,0.0028795828111469746,0
4772,0.0025508964899927378,0
4773,0.002568192780017853,0
4774,0.0022805489134043455,0
4775,0.0022044077049940825,0
4776,0.0024017118848860264,0
4777,0.002149960957467556,0
4778,0.0019700536504387856,0
4779,0.0019042249768972397,0
4780,0.002144931349903345,0
4781,0.002652935218065977,0
4782,0.002240625908598304,0
4783,0.0022547829430550337,0
4784,0.0022717660758644342,0
4785,0.0023446606937795877,0
4786,0.0021536792628467083,0
4787,0.0022407271899282932,0
4788,0.0019098345655947924,0
4789,0.002041156403720379,0
4790,0.0020239241421222687,0
4791,0.0019889327231794596,0
4792,0.0021379978861659765,0
4793,0.0021072945091873407,0
4794,0.0022008735686540604,0
4795,0.0021431157365441322,0
4796,0.002166307996958494,0
4797,0.0020191753283143044,0
4798,0.002425945131108165,0
4799,0.002189392689615488,0
4800,0.0021788643207401037,0
4801,0.0021781064569950104,0
4802,0.002376499120146036,0
4803,0.0023628193885087967,0
4804,0.00240507023409009,0
4805,0.0024948366917669773,0
4806,0.002530528698116541,0
4807,0.002494065323844552,0
4808,0.0025233670603483915,0
4809,0.0026124129071831703,0
4810,0.0026613178197294474,0
4811,0.0023876777850091457,0
4812,0.002035131910815835,0
4813,0.002043759683147073,0
4814,0.0019437657902017236,0
4815,0.001600509393028915,0
4816,0.0015483279712498188,0
4817,0.0018703332170844078,0
4818,0.0018843268044292927,0
4819,0.0016888041282072663,0
4820,0.0015158115420490503,0
4821,0.0015534886624664068,0
4822,0.001346356002613902,0
4823,0.0013131762389093637,0
4824,0.0013103752862662077,0
4825,0.0013731075450778008,0
4826,0.001321851392276585,0
4827,0.0015141841722652316,0
4828,0.0014885221607983112,0
4829,0.0016972951125353575,0
4830,0.001594718312844634,0
4831,0.0013999243965372443,0
4832,0.0015375326620414853,0
4833,0.0016644863644614816,0
4834,0.001448969473131001,0
4835,0.0017223604954779148,0
4836,0.0016058554174378514,0
4837,0.0016851096879690886,0
4838,0.0016427856171503663,0
4839,0.0017055415082722902,0
4840,0.0016481200000271201,0
4841,0.002223681192845106,0
4842,0.002274038502946496,0
4843,0.0022931217681616545,0
4844,0.0023441987577825785,0
4845,0.002522706054151058,0
4846,0.0024024266749620438,0
4847,0.0022425136994570494,0
4848,0.002170851919800043,0
4849,0.0021756093483418226,0
4850,0.0018769236048683524,0
4851,0.0018555072601884604,0
4852,0.0018675877945497632,0
4853,0.0018164152279496193,0
4854,0.0019136229529976845,0
4855,0.0018874864326789975,0
4856,0.001962704584002495,0
4857,0.0021611868869513273,0
4858,0.0021528482902795076,0
4859,0.0019979148637503386,0
4860,0.0019238159293308854,0
4861,0.0021727243438363075,0
4862,0.0026548809837549925,0
4863,0.0025048896204680204,0
4864,0.0026903715915977955,0
4865,0.0024383736308664083,0
4866,0.0023686708882451057,0
4867,0.0025138019118458033,0
4868,0.0028676462825387716,0
4869,0.0027623565401881933,0
4870,0.0028609305154532194,0
4871,0.0024838612880557775,0
4872,0.002428437350317836,0
4873,0.002934632357209921,0
4874,0.003051290987059474,0
4875,0.002951470436528325,0
4876,0.00292816455475986,0
4877,0.0028303570579737425,0
4878,0.002542333910241723,0
4879,0.002455332549288869,0
4880,0.0024854671210050583,0
4881,0.0023166181053966284,0
4882,0.0019600861705839634,0
4883,0.0019353749230504036,0
4884,0.001977592473849654,0
4885,0.001855242531746626,0
4886,0.0017975288210436702,0
4887,0.0020291386172175407,0
4888,0.0019288930343464017,0
4889,0.0018161803018301725,0
4890,0.001827578991651535,0
4891,0.001997441053390503,0
4892,0.0016468854155391455,0
4893,0.0016331883380189538,0
4894,0.0016794459661468863,0
4895,0.0014738774625584483,0
4896,0.0016074744053184986,0
4897,0.001948243472725153,0
4898,0.0019089492270722985,0
4899,0.00171871786005795,0
4900,0.0018061453010886908,0
4901,0.0017094021895900369,0
4902,0.002159061608836055,0
4903,0.001985822804272175,0
4904,0.0019339960999786854,0
4905,0.0022811635863035917,0
4906,0.002467690734192729,0
4907,0.0027466523461043835,0
4908,0.0024005111772567034,0
4909,0.002762657357379794,0
4910,0.0024618846364319324,0
4911,0.0026307988446205854,0
4912,0.0023715654388070107,0
4913,0.0023041239473968744,0
4914,0.002163463504984975,0
4915,0.0022082081995904446,0
4916,0.0022436503786593676,0
4917,0.0020210996735841036,0
4918,0.0020650294609367847,0
4919,0.0017993903020396829,0
4920,0.0016003204509615898,0
4921,0.0015294213080778718,0
4922,0.0014297025045379996,0
4923,0.0014492104528471828,0
4924,0.0014211975503712893,0
4925,0.0014951531775295734,0
4926,0.0016261697746813297,0
4927,0.0017562286229804158,0
4928,0.0016970859142020345,0
4929,0.0014960692496970296,0
4930,0.0014381252694875002,0
4931,0.0014105763984844089,0
4932,0.001284550642594695,0
4933,0.0016103090019896626,0
4934,0.0015988278901204467,0
4935,0.001722698681987822,0
4936,0.0018062504241243005,0
4937,0.0014198358403518796,0
4938,0.0017272868426516652,0
4939,0.001289497478865087,0
4940,0.0017426151316612959,0
4941,0.0012069281656295061,0
4942,0.0013170347083359957,0
4943,0.001510182861238718,0
4944,0.0016826782375574112,0
4945,0.0017788830446079373,0
4946,0.0017918878002092242,0
4947,0.001874348847195506,0
4948,0.0019775640685111284,0
4949,0.0020678257569670677,0
4950,0.0023336431477218866,0
4951,0.002253845566883683,0
4952,0.0021282958332449198,0
4953,0.0018348515732213855,0
4954,0.0019285044400021434,0
4955,0.0019015383441001177,0
4956,0.0019058308098465204,0
4957,0.0018116754945367575,0
4958,0.0018387440359219909,0
4959,0.002063586376607418,0
4960,0.002034805715084076,0
4961,0.0021747639402747154,0
4962,0.0021482151933014393,0
4963,0.0022439074236899614,0
4964,0.0021182792261242867,0
4965,0.0020407261326909065,0
4966,0.001837036106735468,0
4967,0.0019309103954583406,0
4968,0.0020571595523506403,0
4969,0.002025400986894965,0
4970,0.001639141351915896,0
4971,0.0017060281243175268,0
4972,0.0015972055261954665,0
4973,0.0017387388506904244,0
4974,0.0024131243117153645,0
4975,0.002434019697830081,0
4976,0.0024411987978965044,0
4977,0.0023733843117952347,0
4978,0.0024337286595255136,0
4979,0.002341001993045211,0
4980,0.002221740083768964,0
4981,0.002266643103212118,0
4982,0.002140859141945839,0
4983,0.0024929551873356104,0
4984,0.0024705531541258097,0
4985,0.0023248568177223206,0
4986,0.002080816775560379,0
4987,0.002166193211451173,0
4988,0.002564544091001153,0
4989,0.002494752872735262,0
4990,0.002807941986247897,0
4991,0.0025949627161026,0
4992,0.003100413829088211,0
4993,0.0026677914429455996,0
4994,0.0028639077208936214,0
4995,0.0027401866391301155,0
4996,0.0025146333500742912,0
4997,0.002523967996239662,0
4998,0.0023320529144257307,0
4999,0.0023808698169887066,0
5000,0.0021878841798752546,0
5001,0.002205431228503585,0
5002,0.0018067449564114213,0
5003,0.0021013447549194098,0
5004,0.001861770055256784,0
5005,0.0018558844458311796,0
5006,0.0017131002387031913,0
5007,0.0017863860120996833,0
5008,0.001529552973806858,0
5009,0.0016505253734067082,0
5010,0.001667363801971078,0
5011,0.0015074702678248286,0
5012,0.002360725309699774,0
5013,0.0021747469436377287,0
5014,0.0022969511337578297,0
5015,0.0022850423119962215,0
5016,0.002244087867438793,0
5017,0.002468982944265008,0
5018,0.0024896436370909214,0
5019,0.0025961617939174175,0
5020,0.0024270429275929928,0
5021,0.002625738037750125,0
5022,0.0022076682653278112,0
5023,0.002405887935310602,0
5024,0.0025092237628996372,0
5025,0.0023834025487303734,0
5026,0.0024047011975198984,0
5027,0.002339100930839777,0
5028,0.002523493953049183,0
5029,0.002488605445250869,0
5030,0.0025609126314520836,0
5031,0.002527931472286582,0
5032,0.0027766318526118994,0
5033,0.0029736279975622892,0
5034,0.0027846444863826036,0
5035,0.0026584474835544825,0
5036,0.0028020639438182116,0
5037,0.002662262413650751,0
5038,0.0028324294835329056,0
5039,0.002943812869489193,0
5040,0.002609872492030263,0
5041,0.002924374071881175,0
5042,0.0024094502441585064,0
5043,0.002275973791256547,0
5044,0.002450560452416539,0
5045,0.0022496760357171297,0
5046,0.0021494273096323013,0
5047,0.0021827791351825,0
5048,0.002248384989798069,0
5049,0.0019732050132006407,0
5050,0.0021081326995044947,0
5051,0.0020627283956855536,0
5052,0.0018734190380200744,0
5053,0.0017830799333751202,0
5054,0.0015114715788513422,0
5055,0.0015135741559788585,0
5056,0.0016876703593879938,0
5057,0.0019904596265405416,0
5058,0.0019765226170420647,0
5059,0.0024263181257992983,0
5060,0.0022792082745581865,0
5061,0.0022806378547102213,0
5062,0.002307945629581809,0
5063,0.002205614000558853,0
5064,0.0019250598270446062,0
5065,0.0022196227218955755,0
5066,0.0020022045355290174,0
5067,0.0019302257569506764,0
5068,0.001990203047171235,0
5069,0.0019639248494058847,0
5070,0.002404692815616727,0
5071,0.0023589790798723698,0
5072,0.0023343556094914675,0
5073,0.002392186550423503,0
5074,0.0022125118412077427,0
5075,0.0025427076034247875,0
5076,0.0024577202275395393,0
5077,0.002487142803147435,0
5078,0.002533579710870981,0
5079,0.0025303815491497517,0
5080,0.0024554640986025333,0
5081,0.0024674790911376476,0
5082,0.0024554538540542126,0
5083,0.0025495532900094986,0
5084,0.0024967356584966183,0
5085,0.002363353967666626,0
5086,0.0023026808630675077,0
5087,0.0021203577052801847,0
5088,0.0020035349298268557,0
5089,0.0017517736414447427,0
5090,0.0018101437017321587,0
5091,0.0017839728388935328,0
5092,0.0018738543149083853,0
5093,0.0018300892552360892,0
5094,0.0021371818147599697,0
5095,0.0020175885874778032,0
5096,0.002061315346509218,0
5097,0.0020189229398965836,0
5098,0.002086083171889186,0
5099,0.0019996431656181812,0
5100,0.0016636146465316415,0
5101,0.0020957565866410732,0
5102,0.0017963770078495145,0
5103,0.0021660905331373215,0
5104,0.0024143580812960863,0
5105,0.0022679122630506754,0
5106,0.0023478721268475056,0
5107,0.002637135563418269,0
5108,0.0026880973018705845,0
5109,0.0026577222160995007,0
5110,0.0025063962675631046,0
5111,0.0028458794113248587,0
5112,0.002771848114207387,0
5113,0.0031145692337304354,0
5114,0.003015120280906558,0
5115,0.002718104049563408,0
5116,0.0027978408616036177,0
5117,0.002529510296881199,0
5118,0.002678058808669448,0
5119,0.002518489258363843,0
5120,0.002742490731179714,0
5121,0.0025063552893698215,0
5122,0.002659320132806897,0
5123,0.002868036972358823,0
5124,0.002681292360648513,0
5125,0.002684643492102623,0
5126,0.002701687393710017,0
5127,0.0029160177800804377,0
5128,0.0029026528354734182,0
5129,0.003225523279979825,0
5130,0.0032653703819960356,0
5131,0.003041291842237115,0
5132,0.002762108575552702,0
5133,0.0024923670571297407,0
5134,0.0024629111867398024,0
5135,0.002856653882190585,0
5136,0.0024516121484339237,0
5137,0.002225196221843362,0
5138,0.002147544641047716,0
5139,0.0021409362088888884,0
5140,0.0022273005452007055,0
5141,0.0026775673031806946,0
5142,0.0030096431728452444,0
5143,0.002758470829576254,0
5144,0.002541505265980959,0
5145,0.002407356631010771,0
5146,0.0025918586179614067,0
5147,0.002592581557109952,0
5148,0.0026751994155347347,0
5149,0.0026187817566096783,0
5150,0.002484662225469947,0
5151,0.002653215080499649,0
5152,0.0026730180252343416,0
5153,0.0027939211577177048,0
5154,0.0029309596866369247,0
5155,0.0028304036241024733,0
5156,0.003038310445845127,0
5157,0.0026146669406443834,0
5158,0.0027033681981265545,0
5159,0.0027132134418934584,0
5160,0.003054734319448471,0
5161,0.0029838772024959326,0
5162,0.0029581000562757254,0
5163,0.0029665681067854166,0
5164,0.0032105930149555206,0
5165,0.003031959990039468,0
5166,0.0030070652719587088,0
5167,0.0030559049919247627,0
5168,0.003223074832931161,0
5169,0.002925498876720667,0
5170,0.002719819312915206,0
5171,0.0023509531747549772,0
5172,0.0023485692217946053,0
5173,0.001915336586534977,0
5174,0.0020033300388604403,0
5175,0.0021198957692831755,0
5176,0.0018634506268426776,0
5177,0.0018810998881235719,0
5178,0.0018366945441812277,0
5179,0.0023497764486819506,0
5180,0.0021971440874040127,0
5181,0.0020920352544635534,0
5182,0.0020937793888151646,0
5183,0.0021272036246955395,0
5184,0.0020643300376832485,0
5185,0.0021457590628415346,0
5186,0.0020678206346929073,0
5187,0.002098669996485114,0
5188,0.001792042050510645,0
5189,0.0018195402808487415,0
5190,0.0014921765541657805,0
5191,0.001708880066871643,0
5192,0.001477983663789928,0
5193,0.0013650025939568877,0
5194,0.001469083596020937,0
5195,0.0012744333362206817,0
5196,0.0015748804435133934,0
5197,0.0017669051885604858,0
5198,0.002032077871263027,0
5199,0.0018327211728319526,0
5200,0.001985070528462529,0
5201,0.0020644674077630043,0
5202,0.0021706295665353537,0
5203,0.002481710398569703,0
5204,0.002150466898456216,0
5205,0.0022753365337848663,0
5206,0.0023420003708451986,0
5207,0.0019958787597715855,0
5208,0.002120079705491662,0
5209,0.0017912820912897587,0
5210,0.0017873066244646907,0
5211,0.001806622021831572,0
5212,0.0022349273785948753,0
5213,0.00170511519536376,0
5214,0.0014228050131350756,0
5215,0.0014914431376382709,0
5216,0.0014714566059410572,0
5217,0.001193012110888958,0
5218,0.0010944344103336334,0
5219,0.0011509795440360904,0
5220,0.0010779579170048237,0
5221,0.001171790179796517,0
5222,0.0013099960051476955,0
5223,0.00141600810457021,0
5224,0.0015922794118523598,0
5225,0.0015168744139373302,0
5226,0.001433268771506846,0
5227,0.0016405368223786354,0
5228,0.0015343277482315898,0
5229,0.0014663035981357098,0
5230,0.0011378714116290212,0
5231,0.001336856628768146,0
5232,0.0014705570647493005,0
5233,0.0012996630975976586,0
5234,0.001630106009542942,0
5235,0.001997508807107806,0
5236,0.0019231204641982913,0
5237,0.001950254780240357,0
5238,0.0019035772420465946,0
5239,0.0019831794779747725,0
5240,0.001979681197553873,0
5241,0.002175704576075077,0
5242,0.0022505647502839565,0
5243,0.00214977259747684,0
5244,0.0023442604579031467,0
5245,0.0023491347674280405,0
5246,0.002834661863744259,0
5247,0.0027095074765384197,0
5248,0.0025724489241838455,0
5249,0.0026543685235083103,0
5250,0.002315052319318056,0
5251,0.002413246314972639,0
5252,0.002364254090934992,0
5253,0.002429854590445757,0
5254,0.0023084874264895916,0
5255,0.0024245039094239473,0
5256,0.002152510453015566,0
5257,0.0020322881173342466,0
5258,0.0018208802212029696,0
5259,0.0018676798790693283,0
5260,0.0016514072194695473,0
5261,0.0016531347064301372,0
5262,0.0018039036076515913,0
5263,0.0017171446233987808,0
5264,0.00181979697663337,0
5265,0.0016543047968298197,0
5266,0.0019269746262580156,0
5267,0.001936657470650971,0
5268,0.0020008194260299206,0
5269,0.002294325502589345,0
5270,0.0022651643957942724,0
5271,0.0021829879842698574,0
5272,0.001961916219443083,0
5273,0.002385054947808385,0
5274,0.0024022208526730537,0
5275,0.003079261863604188,0
5276,0.0022999215871095657,0
5277,0.002295183949172497,0
5278,0.0022858520969748497,0
5279,0.0022654226049780846,0
5280,0.002449313411489129,0
5281,0.0024210079573094845,0
5282,0.0023041600361466408,0
5283,0.0020204607862979174,0
5284,0.0016952033620327711,0
5285,0.002006580587476492,0
5286,0.001743004540912807,0
5287,0.0018180838087573647,0
5288,0.0017966878367587924,0
5289,0.0019815145060420036,0
5290,0.0019240560941398144,0
5291,0.002350851893424988,0
5292,0.0024870370980352163,0
5293,0.002254190156236291,0
5294,0.0022886486258357763,0
5295,0.0023527704179286957,0
5296,0.0024283123202621937,0
5297,0.002493478124961257,0
5298,0.0021908183116465807,0
5299,0.002256103791296482,0
5300,0.002327675698325038,0
5301,0.0022333934903144836,0
5302,0.0023107847664505243,0
5303,0.001858134288340807,0
5304,0.001980148022994399,0
5305,0.001924804993905127,0
5306,0.002557939849793911,0
5307,0.00239668064750731,0
5308,0.0025369697250425816,0
5309,0.0024413454812020063,0
5310,0.00251255976036191,0
5311,0.002530230674892664,0
5312,0.002465130528435111,0
5313,0.002432934707030654,0
5314,0.002338687190786004,0
5315,0.0021384956780821085,0
5316,0.0024677845649421215,0
5317,0.0024761122185736895,0
5318,0.002696191193535924,0
5319,0.002516547217965126,0
5320,0.002359878271818161,0
5321,0.002493808278813958,0
5322,0.0024116726126521826,0
5323,0.0024189013056457043,0
5324,0.0024150414392352104,0
5325,0.0029185221064835787,0
5326,0.0030478881672024727,0
5327,0.0034431503154337406,0
5328,0.0034456513822078705,0
5329,0.0031076360028237104,0
5330,0.002982662059366703,0
5331,0.0030984303448349237,0
5332,0.0030711812432855368,0
5333,0.0031154947355389595,0
5334,0.003753158962354064,0
5335,0.003672840306535363,0
5336,0.0031465785577893257,0
5337,0.0031886729411780834,0
5338,0.003319152630865574,0
5339,0.0031018280424177647,0
5340,0.0029807842802256346,0
5341,0.0032087897416204214,0
5342,0.00335549539886415,0
5343,0.0033793640322983265,0
5344,0.003441661363467574,0
5345,0.0032421303912997246,0
5346,0.0029319333843886852,0
5347,0.0029380458872765303,0
5348,0.003117054933682084,0
5349,0.003096157219260931,0
5350,0.0031105787493288517,0
5351,0.003118815366178751,0
5352,0.0032418908085674047,0
5353,0.0035843413788825274,0
5354,0.0039704893715679646,0
5355,0.0033541645389050245,0
5356,0.0031265870202332735,0
5357,0.002964562503620982,0
5358,0.0031683973502367735,0
5359,0.0030845473520457745,0
5360,0.003036727197468281,0
5361,0.0030877096578478813,0
5362,0.0031085964292287827,0
5363,0.0031927337404340506,0
5364,0.0023367139510810375,0
5365,0.0024704276584088802,0
5366,0.002318314742296934,0
5367,0.0024306192062795162,0
5368,0.0024756602942943573,0
5369,0.002357255667448044,0
5370,0.002446546917781234,0
5371,0.0023160127457231283,0
5372,0.001979278400540352,0
5373,0.002221276517957449,0
5374,0.0020836000330746174,0
5375,0.0022590141743421555,0
5376,0.002540888264775276,0
5377,0.0018631825223565102,0
5378,0.0018398023676127195,0
5379,0.0018563043558970094,0
5380,0.001958512468263507,0
5381,0.002089250134304166,0
5382,0.002179364673793316,0
5383,0.0022477610036730766,0
5384,0.002184326061978936,0
5385,0.0018871973734349012,0
5386,0.0020505753345787525,0
5387,0.0022717101965099573,0
5388,0.002000967739149928,0
5389,0.0015281315427273512,0
5390,0.0015805138973519206,0
5391,0.0017932923510670662,0
5392,0.0018551356624811888,0
5393,0.002031791489571333,0
5394,0.001995749305933714,0
5395,0.001461639767512679,0
5396,0.0014465932035818696,0
5397,0.001182409469038248,0
5398,0.0012095868587493896,0
5399,0.0011978744296357036,0
5400,0.0011959269177168608,0
5401,0.001150426920503378,0
5402,0.00153926236089319,0
5403,0.0016987414564937353,0
5404,0.001816357602365315,0
5405,0.0016223842976614833,0
5406,0.0016086293617263436,0
5407,0.0015727332793176174,0
5408,0.0017631539376452565,0
5409,0.001614958280697465,0
5410,0.0014280278701335192,0
5411,0.0015737292123958468,0
5412,0.0018790854373946786,0
5413,0.0017250191885977983,0
5414,0.0019517481559887528,0
5415,0.0017940148245543242,0
5416,0.001818754361011088,0
5417,0.0016971182776615024,0
5418,0.0017679361626505852,0
5419,0.0017248522490262985,0
5420,0.001729432144202292,0
5421,0.0017465022392570972,0
5422,0.0017421622760593891,0
5423,0.002073020674288273,0
5424,0.002255123807117343,0
5425,0.0025927701499313116,0
5426,0.0028717569075524807,0
5427,0.003153908532112837,0
5428,0.0031925509683787823,0
5429,0.002864063950255513,0
5430,0.0031154118478298187,0
5431,0.0033150764647871256,0
5432,0.0030990340746939182,0
5433,0.003039710922166705,0
5434,0.0031204998958855867,0
5435,0.002699148142710328,0
5436,0.0026506928261369467,0
5437,0.0028147005941718817,0
5438,0.0029745586216449738,0
5439,0.002914608456194401,0
5440,0.0028073685243725777,0
5441,0.0032786366064101458,0
5442,0.003304779063910246,0
5443,0.0035201869904994965,0
5444,0.0030427707824856043,0
5445,0.0028948085382580757,0
5446,0.002873064950108528,0
5447,0.003108158940449357,0
5448,0.002972646849229932,0
5449,0.0028146151453256607,0
5450,0.002457497175782919,0
